A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APO,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BF.B,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRK-B,BRK.B,BRO,BSX,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCL,CDNS,CDW,CEG,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMS,CNC,CNP,COF,COP,COR,COST,CPB,CPT,CRL,CRM,CSCO,CTAS,CTSH,CVX,CZR,DIS,ED,GOOG,GOOGL,HD,INTC,JNJ,JPM,KMX,KO,LNT,MA,MCD,META,MO,MRK,MSFT,NFLX,NKE,NVDA,PEP,PFE,PG,PYPL,SCHW,STZ,T,TECH,TSLA,V,VZ,WMT,XOM,^GSPC
136.10650634765625,163.2536163330078,146.43746948242188,124.4000015258789,96.81350708007812,64.53748321533203,278.0216064453125,385.3699951171875,190.3635711669922,74.72152709960938,213.07693481445312,208.16000366210938,80.9799575805664,84.00006866455078,22.18529510498047,61.73580551147461,48.20214080810547,116.00910186767578,187.8706512451172,78.30000305175781,214.9782257080078,334.1400146484375,105.52513122558594,103.89056396484375,120.76366424560547,10.287368774414062,98.01000213623047,143.45448303222656,226.9652099609375,297.7123107910156,189.5717315673828,103.29000091552734,41.96500015258789,332.79998779296875,310.86590576171875,66.81505584716797,33.304744720458984,272.9737548828125,40.12160110473633,61.0019416809082,112.19000244140625,114.39381408691406,106.67794799804688,156.92835998535156,62.15013122558594,172.92437744140625,140.149169921875,224.85000610351562,160.26930236816406,2458.14990234375,212.42999267578125,27.05279541015625,53.61894226074219,38.374271392822266,71.37023162841797,239.62969970703125,,90.18490600585938,278.0299987792969,42.42890548706055,2623.724365234375,27.494094848632812,88.77999877929688,636.3280639648438,62.82566452026367,141.82948303222656,308.7699890136719,,56.69696807861328,50.029998779296875,82.75663757324219,47.982662200927734,43.33718490600586,34.23395538330078,72.66143798828125,44.50001907348633,219.89309692382812,188.65182495117188,132.84361267089844,72.80999755859375,10.149999618530273,210.08999633789062,190.2854461669922,77.15131378173828,69.12622833251953,27.51277732849121,86.44602966308594,94.15274810791016,357.6099853515625,246.73153686523438,106.25909423828125,71.32095336914062,148.27320861816406,35.41017150878906,174.71315002441406,34.16579818725586,57.47724151611328,63.209999084472656,27.866558074951172,92.63863372802734,93.3189926147461,157.0700225830078,479.67578125,50.95845413208008,97.16436004638672,201.82000732421875,198.3586883544922,48.85723114013672,113.90172576904297,58.985443115234375,150.1724853515625,48.810001373291016,98.90811920166016,89.19133758544922,103.50972747802734,103.23644256591797,280.5147399902344,31.886810302734375,145.70106506347656,123.10186767578125,64.27999877929688,58.367584228515625,49.750457763671875,358.6134033203125,266.9506530761719,210.94581604003906,37.77566146850586,100.5759048461914,283.78643798828125,345.4800109863281,118.77140808105469,27.758974075317383,171.35922241210938,36.51483154296875,140.63470458984375,75.94000244140625,50.746089935302734,218.57220458984375,16.836978912353516,73.5385971069336,207.4600067138672,222.04808044433594,33.36310958862305,47.90271759033203,102.41471862792969,4109.31005859375
135.855224609375,164.51095581054688,147.4022674560547,121.45999908447266,97.1290054321289,65.24114990234375,278.0508117675781,380.0799865722656,189.45623779296875,75.43441009521484,207.5066375732422,207.5800018310547,80.76435852050781,83.91697692871094,21.945756912231445,61.869773864746094,48.259559631347656,114.78205871582031,189.78558349609375,77.87999725341797,212.43980407714844,327.3500061035156,108.80107116699219,103.23839569091797,120.2622299194336,10.21505069732666,96.55999755859375,142.388427734375,229.49069213867188,297.48883056640625,186.56591796875,102.41000366210938,41.935001373291016,329.3999938964844,312.6307373046875,66.52518463134766,36.204833984375,274.71307373046875,39.87612533569336,60.26790237426758,110.48999786376953,113.27345275878906,105.49115753173828,156.01327514648438,62.2402229309082,172.37353515625,139.14462280273438,227.38999938964844,159.13250732421875,2511.5400390625,215.38999938964844,27.043333053588867,53.58974838256836,37.825523376464844,71.58906555175781,239.0585479736328,,91.26123809814453,277.3399963378906,42.158119201660156,2636.36572265625,28.494401931762695,90.16000366210938,633.7509155273438,63.17012405395508,140.5037841796875,310.30999755859375,,56.924072265625,49.720001220703125,80.04330444335938,47.54823303222656,43.17081832885742,34.12458419799805,73.82594299316406,44.4416618347168,220.88282775878906,191.08067321777344,133.1602783203125,72.7699966430664,9.970000267028809,211.38999938964844,189.1138153076172,75.30362701416016,70.25144958496094,27.35877227783203,86.89581298828125,91.9166488647461,356.2099914550781,252.97872924804688,106.59092712402344,71.52025604248047,146.87705993652344,35.50357437133789,173.6092987060547,34.35459899902344,57.15885925292969,64.66999816894531,27.762508392333984,92.79276275634766,101.98210906982422,159.1988067626953,479.8302307128906,51.116024017333984,96.20051574707031,200.25999450683594,195.0920867919922,48.8852653503418,113.45368194580078,59.411399841308594,156.42201232910156,49.279998779296875,98.54264068603516,88.65061950683594,104.41544342041016,103.86343383789062,282.9956359863281,32.10154342651367,147.4400634765625,122.9601821899414,64.58000183105469,58.71573257446289,49.11693572998047,361.6330871582031,269.3661804199219,212.07052612304688,38.0804443359375,102.92037963867188,282.73321533203125,348.2799987792969,117.83199310302734,27.94685173034668,171.54721069335938,37.0070686340332,141.41029357910156,75.29000091552734,49.96135330200195,218.11744689941406,16.95942497253418,73.11238098144531,194.77000427246094,225.5345001220703,33.646217346191406,48.30556106567383,108.4572525024414,4124.509765625
136.2001190185547,163.9763641357422,146.81419372558594,118.45999908447266,98.28588104248047,64.55650329589844,278.0508117675781,385.1499938964844,188.33656311035156,74.45887756347656,204.8555145263672,203.32000732421875,80.99870300292969,84.16622924804688,21.945756912231445,61.152137756347656,47.73312759399414,113.5646743774414,190.43373107910156,77.56999969482422,203.82276916503906,326.8500061035156,107.77256774902344,97.3104019165039,118.09925079345703,10.142731666564941,95.87000274658203,137.26539611816406,232.3917236328125,291.6220703125,188.74609375,103.94999694824219,41.685001373291016,328.760009765625,314.3759460449219,63.60717010498047,35.188873291015625,271.1109313964844,39.095489501953125,60.016788482666016,107.22000122070312,112.9637680053711,105.52912902832031,155.27561950683594,61.45941162109375,169.48388671875,140.761474609375,223.0,157.94712829589844,2502.050048828125,213.89999389648438,26.466333389282227,52.78221130371094,38.317501068115234,70.97813415527344,240.31700134277344,,89.2313232421875,275.25,41.719261169433594,2609.796630859375,27.86563491821289,87.36000061035156,626.8086547851562,62.46310806274414,138.8877716064453,309.07000732421875,,57.062313079833984,50.06999969482422,76.50090789794922,46.838951110839844,42.59779739379883,34.2521858215332,73.77783966064453,41.71815872192383,208.9484100341797,189.89540100097656,133.83322143554688,70.91000366210938,9.850000381469727,211.50999450683594,184.7982635498047,74.71392822265625,69.48859405517578,26.425674438476562,86.85669708251953,89.69950866699219,348.1199951171875,247.70675659179688,105.09297180175781,70.92235565185547,146.08058166503906,35.550636291503906,176.09971618652344,34.696800231933594,56.96221160888672,63.97999954223633,27.847640991210938,93.0914077758789,99.98800659179688,159.8756866455078,480.5060729980469,50.95845413208008,95.99662017822266,197.88999938964844,195.79702758789062,48.79111099243164,111.98893737792969,58.73374557495117,155.58444213867188,48.84000015258789,98.3549575805664,89.51764678955078,104.62445831298828,104.22171783447266,280.3626708984375,32.30650329589844,148.981689453125,121.31641387939453,63.5,58.53695297241211,49.321903228759766,359.0969543457031,269.49981689453125,213.71278381347656,37.631736755371094,102.88256072998047,282.68402099609375,346.75,119.78828430175781,27.435182571411133,170.93621826171875,36.604331970214844,142.09127807617188,75.26000213623047,48.440330505371094,211.16038513183594,17.178091049194336,73.15203857421875,192.5800018310547,224.21478271484375,34.01510238647461,47.83124923706055,107.42057037353516,4100.60009765625
136.0818634033203,162.125,147.75143432617188,115.33999633789062,99.63394927978516,65.22212982177734,273.66363525390625,382.0199890136719,183.751708984375,74.48702239990234,204.02284240722656,197.5500030517578,83.67960357666016,87.27735137939453,22.20372200012207,61.67839431762695,48.0872802734375,114.75305938720703,191.76925659179688,77.41000366210938,191.31544494628906,317.0199890136719,109.40101623535156,96.55116271972656,115.34635925292969,10.224091529846191,92.55999755859375,133.91915893554688,237.8745574951172,289.93194580078125,189.89646911621094,101.0999984741211,40.71500015258789,323.29998779296875,317.0479431152344,62.428367614746094,35.0872802734375,269.8088073730469,38.31976318359375,59.30207443237305,104.5,112.63587188720703,109.03252410888672,155.30361938476562,60.93627166748047,170.85621643066406,143.70816040039062,217.2899932861328,157.0889434814453,2494.43994140625,210.0,26.14472770690918,51.741153717041016,39.98265075683594,69.55564880371094,243.62771606445312,,87.08810424804688,283.989990234375,41.90601348876953,2587.312744140625,27.665576934814453,85.95999908447266,623.8890380859375,63.28795623779297,136.32350158691406,310.3900146484375,,58.09908676147461,50.7400016784668,76.69876098632812,46.572975158691406,42.30204772949219,34.881080627441406,76.43406677246094,40.949745178222656,205.18167114257812,190.41030883789062,134.20924377441406,70.08000183105469,9.65999984741211,207.55999755859375,183.52894592285156,75.1856918334961,69.76512908935547,25.92741584777832,87.7171401977539,88.2877426147461,353.1199951171875,256.72515869140625,105.50064086914062,71.52025604248047,147.5048370361328,35.69180679321289,178.06105041503906,33.94839859008789,58.17018508911133,65.79000091552734,28.746257781982422,91.36695861816406,101.35189819335938,164.18234252929688,479.9267883300781,51.844932556152344,95.9132080078125,195.74000549316406,193.9204559326172,48.79111099243164,111.20853424072266,58.724063873291016,156.35757446289062,45.81999969482422,98.69081115722656,91.83903503417969,104.45524597167969,103.9729232788086,274.38397216796875,32.04298400878906,155.6745147705078,121.49732208251953,62.439998626708984,59.09211349487305,51.07341003417969,359.5516052246094,269.2515869140625,210.4879608154297,37.614810943603516,105.79424285888672,279.88848876953125,342.3500061035156,117.08628845214844,26.863554000854492,172.6187744140625,37.18606185913086,143.06544494628906,73.61000061035156,47.345577239990234,214.26638793945312,17.38800621032715,73.3899154663086,185.52000427246094,224.71707153320312,34.40974044799805,48.62393569946289,109.26041412353516,4090.3798828125
136.02276611328125,163.01602172851562,148.44056701660156,109.69000244140625,100.32234954833984,65.55494689941406,274.02362060546875,380.6000061035156,180.6629638671875,73.85855865478516,206.83670043945312,197.33999633789062,84.42950439453125,87.60045623779297,22.48011589050293,61.77408218383789,48.89128494262695,114.32794952392578,193.82168579101562,78.91999816894531,189.34107971191406,323.1400146484375,109.72480010986328,96.98918914794922,112.52462768554688,10.169851303100586,92.47000122070312,133.50457763671875,237.82763671875,288.7955017089844,191.7519073486328,102.05999755859375,39.962501525878906,322.0799865722656,317.5310363769531,62.418697357177734,35.161163330078125,268.0220031738281,38.11846160888672,58.79018020629883,103.0199966430664,113.30078887939453,109.58319091796875,157.0497589111328,60.31916809082031,170.9335479736328,145.30587768554688,219.7100067138672,154.8946990966797,2530.679931640625,211.3699951171875,26.33390998840332,51.20603942871094,40.02050018310547,68.46142578125,246.5512237548828,,87.29581451416016,286.79998779296875,41.877994537353516,2555.90625,27.160661697387695,85.52999877929688,624.2315063476562,64.64966583251953,136.63314819335938,312.510009765625,,58.39530563354492,50.08000183105469,77.43362426757812,47.07833480834961,42.385223388671875,34.98133850097656,76.25121307373047,40.657936096191406,200.99217224121094,191.19725036621094,134.60508728027344,70.30999755859375,9.729999542236328,208.52000427246094,181.11732482910156,75.63777923583984,68.14400482177734,26.3350830078125,88.59715270996094,87.80451965332031,350.2699890136719,256.1554870605469,106.0410385131836,71.82394409179688,147.82342529296875,35.4753303527832,177.97894287109375,33.704200744628906,58.348114013671875,66.0199966430664,29.105701446533203,91.45367431640625,99.95037078857422,163.1915283203125,469.1626281738281,51.760948181152344,96.90486145019531,196.58999633789062,191.1800994873047,48.27325439453125,111.20608520507812,58.491722106933594,154.30506896972656,45.290000915527344,98.75007629394531,92.26788330078125,108.38663482666016,107.90411376953125,274.326904296875,32.023460388183594,155.24209594726562,121.36402893066406,64.33000183105469,59.1297492980957,51.28769302368164,357.25860595703125,270.08221435546875,215.0863037109375,37.614810943603516,106.1912841796875,287.0348205566406,339.3299865722656,116.42772674560547,27.019454956054688,173.29559326171875,37.14131546020508,143.97344970703125,74.95999908447266,47.81059646606445,217.36273193359375,17.43058204650879,74.98577880859375,185.05999755859375,222.57005310058594,34.42979049682617,48.99104690551758,107.4486083984375,4105.02001953125
136.0128936767578,160.4122772216797,148.1924591064453,112.5999984741211,99.14635467529297,65.27918243408203,274.0041198730469,376.25,184.31155395507812,75.08734130859375,205.02780151367188,198.13999938964844,84.37326049804688,87.1850357055664,22.94077491760254,62.16640090942383,48.91999816894531,115.36177062988281,192.09335327148438,78.2300033569336,194.3401641845703,330.6600036621094,110.57235717773438,97.70950317382812,114.5401382446289,10.025214195251465,95.4800033569336,135.0148162841797,235.5556182861328,293.3996276855469,193.2919464111328,102.16999816894531,40.782501220703125,321.8399963378906,315.4605712890625,63.259315490722656,36.103233337402344,269.381103515625,38.50141143798828,59.736698150634766,104.33999633789062,112.9637680053711,110.2003173828125,157.45126342773438,60.779335021972656,171.22348022460938,145.3154296875,222.6300048828125,157.1474609375,2554.43994140625,210.77999877929688,26.428499221801758,50.63199996948242,39.89750289916992,68.35200500488281,245.4282989501953,,88.9103012084961,282.8599853515625,42.23281478881836,2544.748046875,27.46551513671875,88.62000274658203,627.48388671875,64.22927856445312,137.39759826660156,312.6199951171875,,57.68437194824219,50.34000015258789,76.86832427978516,46.803489685058594,42.99521255493164,34.243064880371094,76.62654876708984,41.14427947998047,207.1034698486328,190.4491424560547,131.8045196533203,69.94999694824219,9.869999885559082,213.61000061035156,184.5736541748047,76.00142669677734,70.28960418701172,26.534385681152344,88.5287094116211,90.14482879638672,353.8900146484375,254.04086303710938,105.52909088134766,71.31145477294922,147.99209594726562,35.98359680175781,175.82606506347656,33.831199645996094,58.0109977722168,66.31999969482422,29.02057456970215,91.7330551147461,99.65877532958984,163.22096252441406,476.740966796875,51.65830612182617,97.1272964477539,199.74000549316406,190.12765502929688,48.32975387573242,110.78266906738281,59.159698486328125,154.89413452148438,45.470001220703125,99.57981872558594,92.49162292480469,106.4458236694336,105.93354034423828,276.76025390625,31.740415573120117,154.46192932128906,121.76390075683594,65.86000061035156,58.988609313964844,51.16657638549805,355.944091796875,270.931884765625,213.74264526367188,37.674072265625,106.45598602294922,284.85943603515625,338.989990234375,118.06440734863281,27.561100006103516,172.20521545410156,37.34716033935547,142.78172302246094,74.5199966430664,50.10667037963867,217.3240203857422,17.359619140625,74.52982330322266,184.50999450683594,223.00335693359375,34.3164176940918,48.896827697753906,106.97229766845703,4109.10986328125
136.50564575195312,159.19459533691406,148.28436279296875,114.25,98.7543716430664,65.62150573730469,278.5274353027344,371.1099853515625,182.82508850097656,76.34427642822266,205.97532653808594,197.77999877929688,84.52324676513672,87.09271240234375,23.355369567871094,62.874454498291016,49.006141662597656,115.49702453613281,193.2521209716797,80.72000122070312,196.17832946777344,339.0,110.56282806396484,98.63422393798828,114.42216491699219,9.934814453125,94.02999877929688,135.25173950195312,236.05320739746094,297.1003723144531,195.1752166748047,99.91999816894531,39.90250015258789,321.4100036621094,316.3971862792969,63.346282958984375,36.86981201171875,271.1869201660156,38.39340591430664,60.97296142578125,104.97000122070312,112.07112884521484,110.48516082763672,159.02000427246094,60.21551513671875,172.16091918945312,145.47808837890625,224.00999450683594,157.8203582763672,2559.5400390625,212.32000732421875,27.156845092773438,50.972530364990234,40.57870864868164,68.61644744873047,244.8958282470703,,89.90166473388672,283.69000244140625,42.70901870727539,2538.7138671875,27.770368576049805,92.37000274658203,636.8606567382812,64.00080871582031,139.39096069335938,313.70001220703125,,58.16820526123047,50.72999954223633,78.57359313964844,47.885135650634766,43.62369155883789,34.55296325683594,76.94412994384766,42.33094787597656,211.9752655029297,192.44081115722656,132.5665283203125,70.45999908447266,10.039999961853027,213.88999938964844,184.0464324951172,76.08987426757812,73.96094512939453,26.64309310913086,88.57759094238281,90.66596221923828,358.5199890136719,257.30450439453125,105.22569274902344,72.1466293334961,149.08837890625,36.124794006347656,174.76783752441406,34.28120040893555,57.80498123168945,67.36000061035156,28.97327423095703,94.82550811767578,100.41127014160156,163.3876953125,481.3941650390625,52.05955123901367,96.8956069946289,202.4199981689453,187.546142578125,47.6612434387207,110.84419250488281,59.721195220947266,155.75010681152344,45.91999816894531,99.194580078125,92.39839935302734,105.61974334716797,104.84872436523438,279.2315368652344,31.574481964111328,154.41493225097656,122.36372375488281,72.20999908447266,58.88510513305664,51.2970085144043,359.8876037597656,271.6002197265625,212.8468475341797,38.17357635498047,106.34254455566406,278.402099609375,338.2099914550781,119.41058349609375,27.1513671875,171.94198608398438,37.400856018066406,142.49798583984375,73.58000183105469,50.096981048583984,220.76869201660156,17.466064453125,77.11691284179688,186.7899932861328,224.99281311035156,34.403629302978516,48.75389099121094,107.72876739501953,4108.93994140625
136.3479766845703,158.50157165527344,149.18482971191406,112.41999816894531,98.05641174316406,66.78160858154297,277.1114196777344,369.8900146484375,180.77877807617188,76.08163452148438,206.358154296875,193.16000366210938,84.33578491210938,87.01885986328125,23.31851577758789,63.1328010559082,49.12099838256836,113.20719146728516,194.7055206298828,81.18000030517578,196.1685791015625,332.25,110.5438003540039,98.848388671875,111.25633239746094,9.961935997009277,92.33000183105469,136.7422332763672,234.2412567138672,296.2164306640625,195.9916229248047,97.83000183105469,40.352500915527344,316.489990234375,317.24517822265625,63.790748596191406,36.61121368408203,272.9357604980469,38.34922409057617,60.44175338745117,104.19000244140625,110.68663024902344,110.03892517089844,158.8238983154297,59.74372482299805,171.2427978515625,144.291748046875,222.22000122070312,155.34327697753906,2598.889892578125,212.33999633789062,26.939289093017578,49.37689971923828,40.37055969238281,66.71981048583984,245.73806762695312,,89.25019836425781,285.7900085449219,42.793060302734375,2519.70166015625,27.86563491821289,92.93000030517578,633.3324584960938,64.16529083251953,140.82308959960938,314.54998779296875,,57.743614196777344,51.11000061035156,77.82929229736328,45.730709075927734,43.364906311035156,34.28864288330078,76.1742172241211,42.661659240722656,211.8791961669922,193.5580596923828,133.12069702148438,69.83999633789062,9.619999885559082,212.17999267578125,183.6461181640625,75.4903564453125,73.4841537475586,26.615915298461914,87.76604461669922,89.7563705444336,343.2799987792969,251.79110717773438,104.69479370117188,72.17510223388672,147.32681274414062,35.42827224731445,174.91380310058594,33.915401458740234,57.53342819213867,67.18000030517578,29.011112213134766,92.18584442138672,101.14495849609375,162.2791748046875,472.4159851074219,51.65830612182617,96.30245971679688,201.47000122070312,188.9659881591797,47.18105697631836,111.75012969970703,58.3561897277832,156.30235290527344,44.119998931884766,96.7448501586914,92.0068359375,104.7239761352539,104.14209747314453,276.0663757324219,31.252395629882812,154.08595275878906,122.34469604492188,68.58000183105469,58.988609313964844,50.99888610839844,357.56500244140625,272.3830871582031,212.9961395263672,37.953460693359375,107.53367614746094,279.0517578125,331.0299987792969,119.75921630859375,26.477802276611328,171.6035919189453,37.02496337890625,142.88577270507812,73.5,50.30043411254883,219.08505249023438,17.537031173706055,80.50688171386719,180.5399932861328,224.36251831054688,34.18560028076172,48.5167350769043,107.61671447753906,4091.949951171875
139.22549438476562,163.90704345703125,150.86325073242188,113.94999694824219,99.55535888671875,67.03834533691406,278.58599853515625,378.79998779296875,182.52587890625,76.184814453125,207.92776489257812,196.30999755859375,84.4576416015625,86.75112915039062,23.530420303344727,63.439002990722656,49.40814208984375,114.1733627319336,196.10980224609375,83.16999816894531,197.44264221191406,341.3500061035156,108.6677474975586,99.42269134521484,111.56111907958984,10.11561393737793,92.08999633789062,136.6632843017578,236.06259155273438,299.5189208984375,197.029052734375,102.4000015258789,41.1974983215332,319.8500061035156,320.4298400878906,64.10960388183594,37.37779235839844,273.8576354980469,38.61434555053711,62.585899353027344,106.04000091552734,108.88316345214844,108.55780792236328,158.80523681640625,60.47417068481445,173.51393127441406,145.42068481445312,223.30999755859375,158.27871704101562,2618.64990234375,213.58999633789062,27.014957427978516,50.36930465698242,40.85307693481445,66.73805236816406,248.10975646972656,,88.08889770507812,289.70001220703125,43.1385383605957,2601.190673828125,28.056169509887695,93.33999633789062,637.8591918945312,64.6039810180664,141.81979370117188,318.04998779296875,,58.21757125854492,51.5,79.4309310913086,45.819366455078125,43.71611404418945,34.215728759765625,77.68518829345703,42.89509963989258,213.00344848632812,194.4227294921875,133.76394653320312,70.75,9.770000457763672,217.00999450683594,184.7396697998047,75.81468200683594,73.46508026123047,26.769922256469727,87.66828155517578,90.56172180175781,347.6300048828125,254.72645568847656,104.80856323242188,72.62115478515625,148.93846130371094,35.81418228149414,173.2626190185547,34.3577995300293,57.80498123168945,69.36000061035156,29.048946380615234,92.36888122558594,102.56529998779297,164.20196533203125,480.6604919433594,51.6209831237793,96.47854614257812,205.60000610351562,192.63966369628906,47.830726623535156,113.18781280517578,58.675662994384766,158.3916473388672,44.33000183105469,99.60945129394531,91.43814849853516,107.67998504638672,106.9188232421875,277.6917419433594,31.35976219177246,156.14456176757812,122.81122589111328,69.01000213623047,59.421451568603516,51.04546356201172,365.3432922363281,275.982421875,219.3163604736328,38.07197570800781,109.26368713378906,285.3023376464844,346.19000244140625,122.44184875488281,26.445819854736328,173.3143768310547,37.11447525024414,143.5478515625,75.5199966430664,49.883846282958984,218.87217712402344,17.705570220947266,82.81641387939453,185.89999389648438,229.1686553955078,34.29025650024414,48.56546401977539,108.12103271484375,4146.22021484375
137.17575073242188,163.560546875,149.84323120117188,114.6500015258789,99.89166259765625,66.80062103271484,272.70709228515625,379.3800048828125,181.9563751220703,76.71946716308594,206.4442901611328,194.66000366210938,83.85770416259766,85.3940658569336,22.90392303466797,63.35288619995117,49.23585510253906,112.18302917480469,196.84632873535156,82.55000305175781,198.40550231933594,342.2699890136719,106.78217315673828,100.0067138671875,111.0007095336914,10.03425407409668,91.75,136.56455993652344,234.71066284179688,300.5583190917969,193.36532592773438,102.51000213623047,40.900001525878906,317.4700012207031,319.9269714355469,64.85360717773438,37.66410446166992,272.0232849121094,38.363948822021484,62.788719177246094,107.06999969482422,107.9085464477539,107.32354736328125,158.60914611816406,60.01884841918945,171.9676055908203,143.22021484375,223.91000366210938,159.17591857910156,2638.320068359375,201.7100067138672,27.923025131225586,48.67638397216797,40.73008728027344,66.91129302978516,247.3353271484375,,89.12747192382812,288.1300048828125,43.287940979003906,2621.201904296875,27.770368576049805,94.36000061035156,657.4495239257812,64.38463592529297,140.48440551757812,319.739990234375,,58.02996826171875,51.77000045776367,80.3824691772461,45.18101501464844,45.80488204956055,33.69620132446289,77.59856414794922,43.08963394165039,214.9348602294922,190.20628356933594,135.33740234375,70.81999969482422,9.600000381469727,214.5500030517578,182.54281616210938,75.11689758300781,73.50322723388672,26.362262725830078,86.57313537597656,90.55226135253906,341.5,250.17860412597656,101.19642639160156,71.73854064941406,148.26380920410156,35.729469299316406,173.76438903808594,34.76599884033203,56.92475509643555,68.06999969482422,28.75571632385254,93.04324340820312,102.057373046875,163.9567108154297,474.2984924316406,51.11708450317383,95.86685943603516,203.69000244140625,193.26515197753906,47.5859260559082,112.8997802734375,58.12384796142578,158.71380615234375,43.529998779296875,98.68093872070312,90.1329574584961,108.94398498535156,108.35197448730469,277.72979736328125,31.12551498413086,155.89071655273438,132.0846710205078,69.45999908447266,59.32735824584961,50.64485168457031,368.0909118652344,275.8965148925781,220.45101928710938,38.12277603149414,109.00843811035156,281.66033935546875,338.6300048828125,121.97696685791016,26.740633010864258,172.49659729003906,36.86387252807617,142.81956481933594,76.52999877929688,49.18630599975586,220.83641052246094,17.678956985473633,84.4915771484375,185.0,230.478515625,34.20304870605469,48.237335205078125,108.38253021240234,4137.64013671875
138.15133666992188,163.58033752441406,149.4630126953125,116.16999816894531,100.42974853515625,67.46624755859375,273.4199523925781,377.9200134277344,182.9795379638672,77.10405731201172,208.79873657226562,197.08999633789062,84.12016296386719,86.12337493896484,22.415624618530273,63.69734191894531,49.69529724121094,115.00428009033203,199.55670166015625,82.93000030517578,200.25341796875,347.69000244140625,109.4105453491211,101.65176391601562,109.90939331054688,10.03425407409668,89.87000274658203,137.42335510253906,232.89871215820312,302.67584228515625,195.17848205566406,102.73999786376953,40.85499954223633,320.17999267578125,325.18218994140625,65.28841400146484,36.47267532348633,272.0137939453125,38.60451889038086,63.0205192565918,107.5999984741211,112.56299591064453,108.32994079589844,162.49362182617188,60.77642059326172,172.87608337402344,143.35415649414062,225.57000732421875,159.65377807617188,2665.409912109375,205.02999877929688,28.727039337158203,49.82445526123047,40.65439987182617,66.84745788574219,248.0904083251953,,90.40206909179688,292.20001220703125,41.2990837097168,2647.109130859375,27.770368576049805,94.30000305175781,664.1351318359375,64.52173614501953,141.32627868652344,323.7900085449219,,59.05686950683594,51.7400016784668,82.18195343017578,47.051734924316406,45.92502975463867,33.969635009765625,77.05000305175781,43.546791076660156,216.43385314941406,192.567138671875,136.11920166015625,72.29000091552734,9.75,213.16000366210938,184.45651245117188,73.75077819824219,74.39007568359375,27.467483520507812,87.9518051147461,90.74176025390625,346.19000244140625,249.76344299316406,101.93592834472656,71.84293365478516,148.17950439453125,35.851829528808594,175.2604522705078,35.5,57.43978500366211,68.69999694824219,28.98273277282715,94.24747467041016,99.33897399902344,164.20196533203125,476.84710693359375,51.518333435058594,98.7677001953125,208.5500030517578,195.67787170410156,47.34111785888672,113.72940826416016,58.81118392944336,157.3147735595703,44.349998474121094,99.0760498046875,91.24236297607422,105.91831970214844,105.46577453613281,280.78094482421875,31.36952018737793,155.73092651367188,133.13194274902344,69.5999984741211,59.7131462097168,50.980247497558594,368.4170837402344,276.2115478515625,217.83335876464844,38.46988296508789,108.72483825683594,284.2786560058594,332.7200012207031,122.20941162109375,26.984474182128906,173.38018798828125,36.854923248291016,142.86683654785156,77.33000183105469,51.12391662597656,222.23944091796875,17.554771423339844,84.4816665649414,187.0399932861328,229.9467010498047,34.412349700927734,48.57520294189453,107.12171936035156,4151.31982421875
